LOC111099045 rna-XM_022430381.1
LOC111135501 rna-XM_022485630.1
LOC111135504 rna-XM_022485657.1
LOC111135505 rna-XM_022485638.1
LOC111135516 rna-XM_022485656.1
LOC111135544 rna-XM_022485697.1
LOC111135552 rna-XM_022485706.1
LOC111135553 rna-XM_022485708.1
LOC111135555 rna-XM_022485712.1
LOC111135556 rna-XR_002639614.1
LOC111135557 rna-XM_022485715.1
LOC111135559 rna-XR_002639621.1
LOC111135563 rna-XM_022485735.1
LOC111135564 rna-XM_022485730.1
LOC111135566 rna-XM_022485739.1
LOC111135568 rna-XM_022485743.1
LOC111135569 rna-XM_022485745.1
LOC111135572 rna-XM_022485761.1
LOC111135577 rna-XM_022485768.1
LOC111135578 rna-XM_022485772.1
LOC111135588 rna-XM_022485787.1
LOC111135589 rna-XM_022485794.1
LOC111135591 rna-XM_022485802.1
LOC111135593 rna-XM_022485806.1
LOC111135599 rna-XR_002639626.1
LOC111135606 rna-XM_022485830.1
LOC111135620 rna-XM_022485848.1
LOC111135630 rna-XM_022485860.1
LOC111135631 rna-XM_022485863.1
LOC111135634 rna-XM_022485866.1
LOC111135637 rna-XM_022485879.1
LOC111135642 rna-XM_022485895.1
LOC111135676 rna-XM_022485945.1
LOC111135689 rna-XM_022485964.1
LOC111135693 rna-XM_022485973.1
LOC111135695 rna-XM_022485980.1
LOC111135699 rna-XM_022485985.1
LOC111135704 rna-XM_022485997.1
LOC111135705 rna-XM_022485994.1
LOC111135709 rna-XM_022486002.1
LOC111135711 rna-XM_022486009.1
LOC111135714 rna-XM_022486013.1
LOC111135727 rna-XM_022486036.1
LOC111135729 rna-XM_022486039.1
LOC111135736 rna-XM_022486052.1
LOC111135738 rna-XM_022486054.1
LOC111135755 rna-XM_022486081.1
LOC111135772 rna-XM_022486107.1
LOC111135779 rna-XM_022486115.1
LOC111135787 rna-XM_022486144.1
LOC111135792 rna-XM_022486161.1
LOC111135796 rna-XM_022486174.1
LOC111135799 rna-XM_022486176.1
LOC111135814 rna-XR_002639654.1
LOC111135821 rna-XM_022486202.1
LOC111135825 rna-XM_022486215.1
LOC111135832 rna-XM_022486226.1
LOC111135839 rna-XM_022486234.1
LOC111135841 rna-XM_022486243.1
LOC111135845 rna-XM_022486249.1
LOC111135848 rna-XR_002639661.1
LOC111135852 rna-XM_022486270.1
LOC111135853 rna-XM_022486272.1
LOC111135858 rna-XM_022486279.1
LOC111135863 rna-XM_022486288.1
LOC111135866 rna-XM_022486292.1
LOC111135868 rna-XM_022486297.1
LOC111135870 rna-XM_022486300.1
LOC111135890 rna-XM_022486332.1
LOC111135896 rna-XM_022486348.1
LOC111135902 rna-XM_022486361.1
LOC111135911 rna-XM_022486370.1
LOC111135925 rna-XM_022486407.1
LOC111135938 rna-XM_022486425.1
LOC111135941 rna-XM_022486430.1
LOC111135947 rna-XM_022486441.1
LOC111135955 rna-XM_022486448.1
LOC111135959 rna-XM_022486455.1
LOC111135964 rna-XM_022486467.1
LOC111135966 rna-XM_022486472.1
LOC111135967 rna-XM_022486479.1
LOC111135969 rna-XM_022486478.1
LOC111135980 rna-XM_022486499.1
LOC111135982 rna-XR_002639681.1
LOC111135987 rna-XM_022486520.1
LOC111135988 rna-XM_022486522.1
LOC111135993 rna-XM_022486525.1
LOC111135994 rna-XM_022486528.1
LOC111136001 rna-XM_022486539.1
LOC111136005 rna-XM_022486550.1
LOC111136008 rna-XM_022486554.1
LOC111136017 rna-XM_022486574.1
LOC111136020 rna-XM_022486585.1
LOC111136034 rna-XM_022486607.1
LOC111136052 rna-XM_022486633.1
LOC111136056 rna-XM_022486639.1
LOC111136058 rna-XM_022486642.1
LOC111136064 rna-XR_002639699.1
LOC111136073 rna-XM_022486662.1
LOC111136078 rna-XM_022486669.1
LOC111136082 rna-XM_022486677.1
LOC111136084 rna-XM_022486685.1
LOC111136085 rna-XM_022486689.1
LOC111136093 rna-XM_022486697.1
LOC111136106 rna-XM_022486734.1
LOC111136109 rna-XM_022486717.1
LOC111136113 rna-XM_022486733.1
LOC111136118 rna-XM_022486744.1
LOC111136125 rna-XM_022486758.1
LOC111136153 rna-XM_022486799.1
LOC111136181 rna-XM_022486835.1
LOC111136183 rna-XM_022486838.1
LOC111136186 rna-XM_022486846.1
LOC111136189 rna-XM_022486860.1
LOC111136211 rna-XM_022486895.1
LOC111136213 rna-XM_022486898.1
LOC111136215 rna-XM_022486903.1
LOC111136219 rna-XM_022486918.1
LOC111136221 rna-XM_022486921.1
LOC111136229 rna-XM_022486937.1
LOC111136246 rna-XM_022486955.1
LOC111136258 rna-XM_022486972.1
LOC111136261 rna-XM_022486981.1
LOC111136265 rna-XM_022487006.1
LOC111136282 rna-XM_022487029.1
LOC111136294 rna-XM_022487044.1
LOC111136298 rna-XM_022487050.1
LOC111136300 rna-XM_022487054.1
LOC111136307 rna-XM_022487063.1
LOC111136311 rna-XM_022487070.1
LOC111136315 rna-XM_022487077.1
LOC111136323 rna-XM_022487088.1
LOC111136326 rna-XM_022487091.1
LOC111136330 rna-XM_022487098.1
LOC111136348 rna-XM_022487151.1
LOC111136349 rna-XR_002639725.1
LOC111136359 rna-XM_022487176.1
LOC111136362 rna-XR_002639727.1
LOC111136377 rna-XM_022487180.1
LOC111136382 rna-XR_002639733.1
LOC111136390 rna-XM_022487204.1
LOC111136398 rna-XM_022487218.1
LOC111136403 rna-XM_022487228.1
LOC111136407 rna-XM_022487240.1
LOC111136410 rna-XM_022487277.1
LOC111136414 rna-XM_022487248.1
LOC111136422 rna-XR_002639744.1
LOC111136440 rna-XR_002639754.1
LOC111136442 rna-XM_022487298.1
LOC111136445 rna-XM_022487301.1
LOC111136448 rna-XM_022487304.1
LOC111136449 rna-XM_022487310.1
LOC111136459 rna-XM_022487320.1
LOC111136460 rna-XM_022487335.1
LOC111136461 rna-XM_022487323.1
LOC111136463 rna-XM_022487330.1
LOC111136464 rna-XM_022487336.1
LOC111136477 rna-XM_022487354.1
LOC111136484 rna-XM_022487364.1
LOC111136511 rna-XM_022487411.1
LOC111136520 rna-XM_022487423.1
LOC111136526 rna-XM_022487441.1
LOC111136531 rna-XM_022487448.1
LOC111136546 rna-XM_022487465.1
LOC111136547 rna-XM_022487482.1
LOC111136548 rna-XR_002639764.1
LOC111136562 rna-XM_022487504.1
LOC111136564 rna-XM_022487507.1
LOC111136566 rna-XM_022487512.1
LOC111136585 rna-XM_022487530.1
LOC111136588 rna-XR_002639768.1
LOC111136589 rna-XM_022487536.1
LOC111136591 rna-XM_022487540.1
LOC111136595 rna-XM_022487559.1
LOC111136602 rna-XM_022487571.1
LOC111136609 rna-XM_022487581.1
LOC111136615 rna-XM_022487591.1
LOC111136644 rna-XM_022487646.1
LOC111136645 rna-XM_022487648.1
LOC111136651 rna-XM_022487659.1
LOC111136655 rna-XM_022487666.1
LOC111136662 rna-XR_002639778.1
LOC111136666 rna-XM_022487680.1
LOC111136669 rna-XM_022487687.1
LOC111136676 rna-XM_022487706.1
LOC111136686 rna-XM_022487729.1
LOC111136692 rna-XM_022487763.1
LOC111136699 rna-XM_022487764.1
LOC111136704 rna-XM_022487775.1
LOC111136722 rna-XM_022487799.1
LOC111136724 rna-XM_022487805.1
LOC111136733 rna-XR_002639782.1
LOC111136735 rna-XM_022487825.1
LOC111136760 rna-XM_022487858.1
LOC111136764 rna-XM_022487861.1
LOC111136766 rna-XR_002639786.1
LOC111136771 rna-XM_022487871.1
LOC111136779 rna-XM_022487882.1
LOC111136780 rna-XM_022487886.1
LOC111136785 rna-XM_022487891.1
LOC111136791 rna-XM_022487900.1
LOC111136800 rna-XM_022487910.1
LOC111136801 rna-XM_022487936.1
LOC111136807 rna-XM_022487925.1
LOC111136809 rna-XM_022487930.1
LOC111136814 rna-XM_022487938.1
LOC111136816 rna-XM_022487940.1
LOC111136857 rna-XM_022487991.1
LOC111136858 rna-XM_022487995.1
LOC111136867 rna-XM_022488008.1
LOC111136875 rna-XM_022488022.1
LOC111136893 rna-XM_022488053.1
LOC111136914 rna-XM_022488082.1
LOC111136924 rna-XM_022488098.1
LOC111136925 rna-XM_022488102.1
LOC111136931 rna-XM_022488114.1
LOC111136934 rna-XM_022488126.1
LOC111136960 rna-XM_022488154.1
LOC111136981 rna-XM_022488184.1
LOC111136984 rna-XM_022488190.1
LOC111136986 rna-XR_002639815.1
LOC111136991 rna-XM_022488201.1
LOC111136993 rna-XM_022488218.1
LOC111136994 rna-XM_022488205.1
LOC111137000 rna-XM_022488221.1
LOC111137002 rna-XR_002639819.1
LOC111137022 rna-XM_022488244.1
LOC111137051 rna-XM_022488279.1
LOC111137059 rna-XM_022488294.1
LOC111137072 rna-XM_022488317.1
LOC111137094 rna-XM_022488349.1
LOC111137096 rna-XM_022488353.1
LOC111137112 rna-XM_022488381.1
LOC111137115 rna-XM_022488408.1
LOC111137117 rna-XM_022488412.1
LOC111137127 rna-XM_022488429.1
LOC111137136 rna-XM_022488448.1
LOC111137141 rna-XM_022488452.1
LOC111137145 rna-XM_022488457.1
LOC111137156 rna-XM_022488473.1
LOC111137160 rna-XM_022488477.1
LOC111137165 rna-XM_022488486.1
LOC111137171 rna-XM_022488493.1
LOC111137175 rna-XM_022488498.1
LOC111137176 rna-XM_022488511.1
LOC111137177 rna-XM_022488500.1
LOC111137191 rna-XM_022488535.1
LOC111137201 rna-XM_022488553.1
LOC111137214 rna-XM_022488567.1
LOC111137216 rna-XM_022488579.1
LOC111137220 rna-XR_002639841.1
LOC111137235 rna-XM_022488651.1
LOC111137242 rna-XM_022488621.1
LOC111137247 rna-XM_022488629.1
LOC111137248 rna-XM_022488630.1
LOC111137249 rna-XM_022488633.1
LOC111137256 rna-XM_022488645.1
LOC111137258 rna-XM_022488648.1
LOC111137270 rna-XM_022488666.1
LOC111137280 rna-XM_022488678.1
LOC111137296 rna-XM_022488706.1
LOC111137308 rna-XM_022488735.1
LOC111137335 rna-XM_022488772.1
LOC111137347 rna-XM_022488785.1
LOC111137349 rna-XM_022488787.1
LOC111137351 rna-XM_022488790.1
LOC111137360 rna-XR_002639866.1
LOC111137367 rna-XM_022488917.1
LOC111137368 rna-XM_022488815.1
LOC111137392 rna-XM_022488837.1
LOC111137413 rna-XR_002639871.1
LOC111137430 rna-XM_022488881.1
LOC111137437 rna-XM_022488890.1
LOC111137440 rna-XM_022488901.1
LOC111137456 rna-XM_022488920.1
LOC111137483 rna-XM_022488952.1
LOC111137487 rna-XM_022488955.1
LOC111137518 rna-XM_022488993.1
LOC111137522 rna-XM_022489006.1
LOC111137533 rna-XM_022489007.1
LOC111137536 rna-XM_022489011.1
LOC111137538 rna-XM_022489021.1
LOC111137552 rna-XM_022489037.1
LOC111137553 rna-XM_022489042.1
LOC111137575 rna-XM_022489099.1
LOC111137583 rna-XM_022489095.1
LOC111137589 rna-XM_022489107.1
LOC111137590 rna-XM_022489109.1
LOC111137595 rna-XM_022489127.1
LOC111137602 rna-XM_022489125.1
LOC111137603 rna-XM_022489132.1
LOC111137616 rna-XM_022489152.1
LOC111137631 rna-XM_022489178.1
LOC111137636 rna-XM_022489184.1
LOC111137639 rna-XM_022489192.1
LOC111137640 rna-XR_002639900.1
LOC111137654 rna-XR_002639905.1
LOC111137655 rna-XM_022489212.1
LOC111137659 rna-XM_022489225.1
LOC111137666 rna-XM_022489231.1
LOC111137671 rna-XR_002639910.1
LOC111137675 rna-XR_002639922.1
LOC111137676 rna-XM_022489251.1
LOC111137684 rna-XM_022489266.1
LOC111137701 rna-XM_022489293.1
LOC111137702 rna-XM_022489295.1
LOC111137713 rna-XM_022489324.1
LOC111137744 rna-XR_002639927.1
LOC111137757 rna-XM_022489392.1
LOC111137762 rna-XM_022489397.1
LOC111137764 rna-XM_022489401.1
LOC111137766 rna-XM_022489406.1
LOC111137769 rna-XM_022489412.1
LOC111137784 rna-XM_022489433.1
LOC111137786 rna-XM_022489436.1
LOC111137791 rna-XR_002639935.1
LOC111137795 rna-XR_002639937.1
LOC111137797 rna-XM_022489447.1
LOC111137806 rna-XM_022489459.1
LOC111137811 rna-XM_022489467.1
LOC111137815 rna-XM_022489473.1
LOC111137825 rna-XM_022489496.1
LOC111137830 rna-XM_022489516.1
LOC111137831 rna-XM_022489517.1
LOC111137839 rna-XM_022489534.1
LOC111137854 rna-XM_022489547.1
LOC111137861 rna-XM_022489566.1
LOC111137874 rna-XM_022489570.1
LOC111137900 rna-XM_022489602.1
LOC111137927 rna-XM_022489628.1
LOC111137934 rna-XM_022489638.1
LOC111137937 rna-XM_022489646.1
LOC111137942 rna-XM_022489657.1
LOC111137947 rna-XM_022489675.1
LOC111137969 rna-XM_022489700.1
LOC111137971 rna-XM_022489705.1
LOC111137981 rna-XM_022489718.1
LOC111137984 rna-XR_002639956.1
LOC111137998 rna-XM_022489742.1
LOC111138011 rna-XM_022489757.1
LOC111138013 rna-XM_022489760.1
LOC111138025 rna-XM_022489778.1
LOC111138028 rna-XM_022489789.1
LOC111138031 rna-XM_022489794.1
LOC111138032 rna-XM_022489861.1
LOC111138041 rna-XM_022489820.1
LOC111138056 rna-XM_022489843.1
LOC111138065 rna-XM_022489857.1
LOC111138069 rna-XM_022489866.1
LOC111138081 rna-XM_022489886.1
LOC111138083 rna-XR_002639975.1
LOC111138104 rna-XM_022489913.1
LOC111138117 rna-XM_022489935.1
LOC111138124 rna-XM_022489946.1
LOC111138125 rna-XM_022489956.1
LOC111138129 rna-XM_022489963.1
LOC111138145 rna-XM_022489981.1
LOC111138158 rna-XM_022489999.1
LOC111138166 rna-XM_022490012.1
LOC111138168 rna-XR_002639988.1
LOC111138179 rna-XR_002640000.1
LOC111138199 rna-XM_022490055.1
LOC111138253 rna-XM_022490127.1
LOC111138264 rna-XM_022490139.1
LOC111138265 rna-XM_022490145.1
LOC111138286 rna-XM_022490166.1
LOC111138314 rna-XM_022490192.1
LOC111138319 rna-XM_022490227.1
LOC111138321 rna-XM_022490297.1
LOC111138326 rna-XM_022490236.1
LOC111138341 rna-XM_022490259.1
LOC111138365 rna-XM_022490293.1
LOC111138400 rna-XM_022490339.1
LOC111138403 rna-XM_022490350.1
LOC111138404 rna-XM_022490353.1
LOC111138425 rna-XR_002640024.1
LOC111138427 rna-XR_002640026.1
LOC111138432 rna-XM_022490397.1
LOC111138441 rna-XM_022490409.1
LOC111138443 rna-XM_022490408.1
LOC111138460 rna-XM_022490438.1
LOC111138462 rna-XR_002640031.1
LOC111138466 rna-XM_022490448.1
LOC111138468 rna-XM_022490450.1
LOC111138490 rna-XM_022490484.1
LOC111138491 rna-XM_022490487.1
LOC111138492 rna-XM_022490491.1
LOC111138514 rna-XM_022490529.1
LOC111138520 rna-XM_022490536.1
LOC111138521 rna-XM_022490539.1
Trnaa-agc rna-Trnaa-agc-14
Trnaa-cgc rna-Trnaa-cgc
Trnaa-ugc rna-Trnaa-ugc-14
Trnad-guc rna-Trnad-guc-13
Trnaf-gaa rna-Trnaf-gaa-2
Trnag-gcc rna-Trnag-gcc-5
Trnag-ucc rna-Trnag-ucc-6
Trnah-gug rna-Trnah-gug-4
Trnai-aau rna-Trnai-aau-14
Trnak-cuu rna-Trnak-cuu-8
Trnak-uuu rna-Trnak-uuu-3
Trnal-aag rna-Trnal-aag-9
Trnal-cag rna-Trnal-cag-7
Trnan-guu rna-Trnan-guu-4
Trnap-agg rna-Trnap-agg
Trnap-cgg rna-Trnap-cgg-2
Trnap-ugg rna-Trnap-ugg-4
Trnaq-cug rna-Trnaq-cug-13
Trnar-acg rna-Trnar-acg-2
Trnar-ucu rna-Trnar-ucu-7
Trnas-aga rna-Trnas-aga-3
Trnas-gcu rna-Trnas-gcu-6
Trnat-agu rna-Trnat-agu-14
Trnat-ggu rna-Trnat-ggu-6
Trnav-cac rna-Trnav-cac-5
Trnay-gua rna-Trnay-gua-2
