gene_name,difference,males_controls_max_transcript_counts,males_exposed_max_transcript_counts,GO,p.value,product
LOC111103744,1,4,5,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase eta-like
LOC111107204,4,4,8,GO:0006470,0.00023,uncharacterized LOC111107204
LOC111107422,2,3,5,GO:0006470,0.00023,tyrosine-protein phosphatase 99A-like
LOC111108503,2,2,4,GO:0006470,0.00023,uncharacterized LOC111108503
LOC111110876,1,1,2,GO:0006470,0.00023,uncharacterized LOC111110876
LOC111110883,1,1,2,GO:0006470,0.00023,uncharacterized LOC111110883
LOC111111527,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111111946,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase delta-like
LOC111112365,1,1,2,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111112396,1,1,2,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase T-like
LOC111112612,2,3,5,GO:0006470,0.00023,uncharacterized LOC111112612
LOC111112615,1,1,2,GO:0006470,0.00023,uncharacterized LOC111112615
LOC111112706,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase T-like
LOC111112739,1,0,1,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111112922,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase alpha-like
LOC111113019,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase T-like
LOC111113170,1,1,2,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111113430,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111114492,2,1,3,GO:0006470,0.00023,uncharacterized LOC111114492
LOC111114500,1,1,2,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111115259,2,2,4,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111116037,1,2,3,GO:0006470,0.00023,uncharacterized LOC111116037
LOC111116632,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase alpha-like
LOC111118171,1,1,2,GO:0006470,0.00023,uncharacterized LOC111118171
LOC111118906,1,4,5,GO:0006470,0.00023,serine/threonine-protein phosphatase alpha-2 isoform-like
LOC111119286,1,2,3,GO:0006470,0.00023,uncharacterized LOC111119286
LOC111119718,1,1,2,GO:0006470,0.00023,uncharacterized LOC111119718
LOC111119720,1,1,2,GO:0006470,0.00023,multiple epidermal growth factor-like domains protein 11
LOC111119769,1,1,2,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase kappa-like
LOC111119843,2,1,3,GO:0006470,0.00023,uncharacterized LOC111119843
LOC111120008,1,1,2,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase kappa-like
LOC111120475,1,1,2,GO:0006470,0.00023,uncharacterized LOC111120475
LOC111121265,1,1,2,GO:0006470,0.00023,uncharacterized LOC111121265
LOC111121708,1,1,2,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase kappa-like
LOC111124909,1,4,5,GO:0006470,0.00023,uncharacterized LOC111124909
LOC111125677,1,2,3,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase F-like
LOC111130194,1,6,7,GO:0006470,0.00023,receptor-type tyrosine-protein phosphatase epsilon-like
NA,NA,NA,NA,GO:0060538,0.00024,NA
LOC111118558,1,5,6,GO:0040011,0.00027,calcium-activated potassium channel slowpoke-like
LOC111124650,2,4,6,GO:0040011,0.00027,titin homolog
LOC111126490,1,1,2,GO:0040011,0.00027,innexin unc-9-like
LOC111127196,1,1,2,GO:0040011,0.00027,uncharacterized LOC111127196
NA,NA,NA,NA,GO:1902531,0.00027,NA
NA,NA,NA,NA,GO:0035295,0.00027,NA
NA,NA,NA,NA,GO:0035088,0.00029,NA
NA,NA,NA,NA,GO:0061245,0.00029,NA
NA,NA,NA,NA,GO:0061640,0.00031,NA
NA,NA,NA,NA,GO:0043009,0.00033,NA
NA,NA,NA,NA,GO:0022402,0.00034,NA
NA,NA,NA,NA,GO:0044089,0.00037,NA
NA,NA,NA,NA,GO:0051347,0.00039,NA
LOC111101185,1,3,4,GO:0034394,0.00039,phytochrome-interacting ankyrin-repeat protein 2-like
LOC111102662,1,1,2,GO:0034394,0.00039,angiopoietin-related protein 7-like
LOC111105923,1,3,4,GO:0034394,0.00039,WASH complex subunit 1-like
LOC111110046,1,0,1,GO:0034394,0.00039,uncharacterized LOC111110046
LOC111111946,1,2,3,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase delta-like
LOC111112706,1,2,3,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase T-like
LOC111112922,1,2,3,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase alpha-like
LOC111113019,1,2,3,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase T-like
LOC111113430,1,2,3,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111114500,1,1,2,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111119286,1,2,3,GO:0034394,0.00039,uncharacterized LOC111119286
LOC111119720,1,1,2,GO:0034394,0.00039,multiple epidermal growth factor-like domains protein 11
LOC111120921,1,2,3,GO:0034394,0.00039,tuberin-like
LOC111121708,1,1,2,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase kappa-like
LOC111125677,1,2,3,GO:0034394,0.00039,receptor-type tyrosine-protein phosphatase F-like
LOC111126023,1,2,3,GO:0034394,0.00039,ankyrin-2-like
LOC111137194,2,1,3,GO:0034394,0.00039,sodium/nucleoside cotransporter 2-like
LOC111106951,1,1,2,GO:0030010,0.00041,serine/threonine-protein kinase PAK 3-like
LOC111120921,1,2,3,GO:0030010,0.00041,tuberin-like
LOC111121357,1,2,3,GO:0030010,0.00041,maternal embryonic leucine zipper kinase-like
LOC111126399,1,1,2,GO:0030010,0.00041,uncharacterized LOC111126399
LOC111129056,1,7,8,GO:0030010,0.00041,MAP/microtubule affinity-regulating kinase 3-like
NA,NA,NA,NA,GO:0002676,0.00041,NA
NA,NA,NA,NA,GO:0010562,0.00044,NA
NA,NA,NA,NA,GO:0045937,0.00044,NA
LOC111128821,1,6,7,GO:0009187,0.00049,high affinity cAMP-specific and IBMX-insensitive 3'
LOC111128933,1,6,7,GO:0009187,0.00049,high affinity cAMP-specific and IBMX-insensitive 3'
NA,NA,NA,NA,GO:0065009,0.00050,NA
NA,NA,NA,NA,GO:0031401,0.00051,NA
LOC111108145,1,2,3,GO:0009887,0.00056,serine/threonine-protein kinase B-raf-like
LOC111108199,1,2,3,GO:0009887,0.00056,serine/threonine-protein kinase B-raf-like
LOC111115123,2,6,8,GO:0009887,0.00056,one cut domain family member 2-like
LOC111128032,1,1,2,GO:0009887,0.00056,homeobox protein SIX6-like
LOC111133485,1,4,5,GO:0009887,0.00056,uncharacterized LOC111133485
LOC111127260,2,1,3,GO:0033674,0.00057,DNA repair protein RAD50-like
LOC111127309,1,1,2,GO:0033674,0.00057,DNA repair protein RAD50-like
LOC111124963,1,1,2,GO:0016311,0.00058,uncharacterized LOC111124963
LOC111127085,1,1,2,GO:0016311,0.00058,haloacid dehalogenase-like hydrolase domain-containing protein 2
LOC111135982,1,4,5,GO:0016311,0.00058,threonine synthase-like 2
NA,NA,NA,NA,GO:0006195,0.00058,NA
NA,NA,NA,NA,GO:0003008,0.00061,NA
NA,NA,NA,NA,GO:0009129,0.00062,NA
NA,NA,NA,NA,GO:0009130,0.00062,NA
LOC111110739,2,6,8,GO:0031649,0.00062,neuropeptide Y receptor type 4-like
LOC111105273,3,1,4,GO:0045022,0.00064,uncharacterized LOC111105273
LOC111109862,1,1,2,GO:0045022,0.00064,ras-related protein rab7
LOC111125116,1,2,3,GO:0045022,0.00064,FTS and Hook-interacting protein-like
LOC111125151,2,2,4,GO:0045022,0.00064,kinesin-like protein KIF16B
LOC111130498,1,3,4,GO:0045022,0.00064,uncharacterized LOC111130498
LOC111130940,1,2,3,GO:0045022,0.00064,kinesin-like protein KIF16B
LOC111136832,1,1,2,GO:0045022,0.00064,sorting nexin-16-like
NA,NA,NA,NA,GO:0098927,0.00064,NA
NA,NA,NA,NA,GO:0120036,0.00064,NA
NA,NA,NA,NA,GO:0043549,0.00067,NA
LOC111104117,2,1,3,GO:0009786,0.00068,paired box protein Pax-6-like
LOC111106199,1,4,5,GO:0009786,0.00068,uncharacterized LOC111106199
LOC111110798,1,2,3,GO:0009786,0.00068,paired box protein Pax-6-like
LOC111129125,1,4,5,GO:0009786,0.00068,protein numb-like
LOC111112620,1,15,16,GO:0048058,0.00068,centrosome and spindle pole-associated protein 1-like
LOC111124026,1,8,9,GO:0048058,0.00068,teneurin-m-like
LOC111126810,1,8,9,GO:0048058,0.00068,teneurin-m-like
LOC111134988,1,1,2,GO:0048058,0.00068,uncharacterized LOC111134988
LOC111101736,2,2,4,GO:0050793,0.00069,fibrillin-2-like
LOC111138403,1,4,5,GO:0050793,0.00069,fibrillin-2-like
LOC111102868,1,0,1,GO:0051247,0.00077,uncharacterized LOC111102868
NA,NA,NA,NA,GO:0031650,0.00077,NA
LOC111101304,1,1,2,GO:0001756,0.00078,topoisomerase I damage affected protein 7-like
LOC111102721,2,0,2,GO:0001756,0.00078,uncharacterized LOC111102721
LOC111102833,3,18,21,GO:0001756,0.00078,zinc finger E-box-binding homeobox 1-like
LOC111103658,1,4,5,GO:0001756,0.00078,uncharacterized LOC111103658
LOC111108185,1,4,5,GO:0001756,0.00078,plexin-A2-like
LOC111109417,1,1,2,GO:0001756,0.00078,uncharacterized LOC111109417
LOC111112883,1,2,3,GO:0001756,0.00078,calcitonin gene-related peptide type 1 receptor-like
LOC111121353,1,1,2,GO:0001756,0.00078,uncharacterized LOC111121353
LOC111125330,4,8,12,GO:0001756,0.00078,hemicentin-1-like
LOC111125463,6,11,17,GO:0001756,0.00078,hemicentin-1-like
LOC111125634,1,3,4,GO:0001756,0.00078,titin-like
LOC111127193,1,3,4,GO:0001756,0.00078,uncharacterized LOC111127193
LOC111128401,1,1,2,GO:0001756,0.00078,neurogenic locus notch homolog protein 1-like
LOC111129303,1,1,2,GO:0001756,0.00078,uncharacterized LOC111129303
LOC111132922,2,12,14,GO:0001756,0.00078,nck-associated protein 1-like
LOC111133016,1,2,3,GO:0001756,0.00078,nck-associated protein 1-like
LOC111134043,2,3,5,GO:0001756,0.00078,ephrin type-B receptor 1-B-like
NA,NA,NA,NA,GO:0061053,0.00078,NA
NA,NA,NA,NA,GO:0070925,0.00078,NA
LOC111099157,1,14,15,GO:0043087,0.00080,rap1 GTPase-activating protein 1-like
LOC111100420,1,2,3,GO:0043087,0.00080,uncharacterized LOC111100420
LOC111101006,1,3,4,GO:0043087,0.00080,uncharacterized LOC111101006
LOC111102342,1,1,2,GO:0043087,0.00080,uncharacterized LOC111102342
LOC111103824,6,5,11,GO:0043087,0.00080,rho GTPase-activating protein 1-like
LOC111104835,4,9,13,GO:0043087,0.00080,arf-GAP with GTPase
LOC111107025,1,2,3,GO:0043087,0.00080,uncharacterized LOC111107025
LOC111108439,1,8,9,GO:0043087,0.00080,plexin-B-like
LOC111120730,1,1,2,GO:0043087,0.00080,arf-GAP with dual PH domain-containing protein 1-like
LOC111130115,1,1,2,GO:0043087,0.00080,rab3 GTPase-activating protein non-catalytic subunit-like
LOC111130232,1,1,2,GO:0043087,0.00080,rab3 GTPase-activating protein non-catalytic subunit-like
LOC111134043,2,3,5,GO:0043087,0.00080,ephrin type-B receptor 1-B-like
LOC111136024,1,7,8,GO:0043087,0.00080,uncharacterized protein DDB_G0279979-like
NA,NA,NA,NA,GO:0060627,0.00081,NA
LOC111101098,1,0,1,GO:0000281,0.00082,uncharacterized LOC111101098
LOC111101206,3,2,5,GO:0000281,0.00082,probable serine/threonine-protein kinase roco5
LOC111103782,1,1,2,GO:0000281,0.00082,uncharacterized LOC111103782
LOC111103825,1,3,4,GO:0000281,0.00082,protein SON-like
LOC111105823,1,0,1,GO:0000281,0.00082,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like
LOC111108503,2,2,4,GO:0000281,0.00082,uncharacterized LOC111108503
LOC111110876,1,1,2,GO:0000281,0.00082,uncharacterized LOC111110876
LOC111110883,1,1,2,GO:0000281,0.00082,uncharacterized LOC111110883
LOC111112612,2,3,5,GO:0000281,0.00082,uncharacterized LOC111112612
LOC111112615,1,1,2,GO:0000281,0.00082,uncharacterized LOC111112615
LOC111113938,1,0,1,GO:0000281,0.00082,putative proline-rich protein 21
LOC111114190,1,0,1,GO:0000281,0.00082,uncharacterized LOC111114190
LOC111114492,2,1,3,GO:0000281,0.00082,uncharacterized LOC111114492
LOC111114721,1,3,4,GO:0000281,0.00082,transformation/transcription domain-associated protein-like
LOC111116037,1,2,3,GO:0000281,0.00082,uncharacterized LOC111116037
LOC111116128,1,2,3,GO:0000281,0.00082,ankyrin-1-like
LOC111117803,1,3,4,GO:0000281,0.00082,transformation/transcription domain-associated protein-like
LOC111119843,2,1,3,GO:0000281,0.00082,uncharacterized LOC111119843
LOC111120475,1,1,2,GO:0000281,0.00082,uncharacterized LOC111120475
LOC111121265,1,1,2,GO:0000281,0.00082,uncharacterized LOC111121265
LOC111122316,3,17,20,GO:0000281,0.00082,ankyrin-2-like
LOC111124909,1,4,5,GO:0000281,0.00082,uncharacterized LOC111124909
LOC111126023,1,2,3,GO:0000281,0.00082,ankyrin-2-like
LOC111135768,4,2,6,GO:0000281,0.00082,uncharacterized LOC111135768
LOC111135967,1,6,7,GO:0000281,0.00082,sorting nexin-33-like
LOC111099870,1,7,8,GO:0000278,0.00082,protein phosphatase 1 regulatory subunit 12A-like
LOC111099980,4,8,12,GO:0000278,0.00082,protein phosphatase 1 regulatory subunit 12A-like
LOC111101549,2,2,4,GO:0000278,0.00082,uncharacterized LOC111101549
LOC111103028,1,1,2,GO:0000278,0.00082,uncharacterized LOC111103028
LOC111103347,2,2,4,GO:0000278,0.00082,uncharacterized LOC111103347
LOC111104834,1,3,4,GO:0000278,0.00082,F-box/LRR-repeat protein 3-like
LOC111106859,1,2,3,GO:0000278,0.00082,serine/threonine-protein kinase Nek4-like
LOC111128864,1,1,2,GO:0000278,0.00082,centromere protein F-like
LOC111130048,1,3,4,GO:0000278,0.00082,spindle and kinetochore-associated protein 1-like
LOC111134681,1,1,2,GO:0000278,0.00082,E3 ubiquitin-protein ligase CHFR-like
LOC111135171,5,12,17,GO:0000278,0.00082,CAP-Gly domain-containing linker protein 1-like
LOC111135393,1,1,2,GO:0000278,0.00082,transcription factor E2F5-like
NA,NA,NA,NA,GO:0023051,0.00083,NA
LOC111099852,2,0,2,GO:0018108,0.00085,uncharacterized LOC111099852
LOC111100240,1,2,3,GO:0018108,0.00085,uncharacterized LOC111100240
LOC111100896,2,7,9,GO:0018108,0.00085,fibroblast growth factor receptor 2-like
LOC111101719,1,0,1,GO:0018108,0.00085,uncharacterized LOC111101719
LOC111102028,1,0,1,GO:0018108,0.00085,uncharacterized LOC111102028
LOC111102983,1,0,1,GO:0018108,0.00085,protein draper-like
LOC111104412,1,0,1,GO:0018108,0.00085,scavenger receptor class F member 1-like
LOC111105237,1,2,3,GO:0018108,0.00085,multiple epidermal growth factor-like domains protein 10
LOC111109585,1,2,3,GO:0018108,0.00085,uncharacterized LOC111109585
LOC111109695,1,0,1,GO:0018108,0.00085,uncharacterized LOC111109695
LOC111112400,1,3,4,GO:0018108,0.00085,extracellular tyrosine-protein kinase PKDCC-like
LOC111115882,1,2,3,GO:0018108,0.00085,cell death abnormality protein 1-like
LOC111117400,1,2,3,GO:0018108,0.00085,protein draper-like
LOC111123571,1,2,3,GO:0018108,0.00085,uncharacterized LOC111123571
LOC111124011,1,3,4,GO:0018108,0.00085,vascular endothelial growth factor receptor 1-like
LOC111126541,1,1,2,GO:0018108,0.00085,uncharacterized LOC111126541
LOC111128878,1,5,6,GO:0018108,0.00085,extracellular tyrosine-protein kinase PKDCC-like
LOC111132214,2,2,4,GO:0018108,0.00085,angiopoietin-1 receptor-like
LOC111133103,1,1,2,GO:0018108,0.00085,uncharacterized LOC111133103
LOC111134043,2,3,5,GO:0018108,0.00085,ephrin type-B receptor 1-B-like
LOC111137136,2,1,3,GO:0018108,0.00085,uncharacterized LOC111137136
NA,NA,NA,NA,GO:1903047,0.00086,NA
LOC111103825,1,3,4,GO:0000226,0.00086,protein SON-like
LOC111106808,1,2,3,GO:0000226,0.00086,classical arabinogalactan protein 9-like
LOC111110028,3,6,9,GO:0000226,0.00086,centromere-associated protein E-like
LOC111113938,1,0,1,GO:0000226,0.00086,putative proline-rich protein 21
LOC111121357,1,2,3,GO:0000226,0.00086,maternal embryonic leucine zipper kinase-like
LOC111129056,1,7,8,GO:0000226,0.00086,MAP/microtubule affinity-regulating kinase 3-like
LOC111134000,1,4,5,GO:0000226,0.00086,cytoplasmic dynein 1 light intermediate chain 2-like
LOC111134993,2,3,5,GO:0000226,0.00086,transforming acidic coiled-coil-containing protein 1-like
LOC111119315,1,1,2,GO:0043122,0.00086,uncharacterized LOC111119315
LOC111121498,1,1,2,GO:0043122,0.00086,uncharacterized LOC111121498
LOC111099854,1,1,2,GO:0007049,0.00087,uncharacterized LOC111099854
LOC111101455,1,1,2,GO:0007049,0.00087,uncharacterized LOC111101455
LOC111102100,1,0,1,GO:0007049,0.00087,uncharacterized LOC111102100
LOC111102213,1,0,1,GO:0007049,0.00087,hemicentin-2-like
LOC111102286,1,0,1,GO:0007049,0.00087,uncharacterized LOC111102286
LOC111102899,1,1,2,GO:0007049,0.00087,uncharacterized LOC111102899
LOC111104067,1,1,2,GO:0007049,0.00087,uncharacterized LOC111104067
LOC111104190,2,7,9,GO:0007049,0.00087,SH3 domain-containing kinase-binding protein 1-like
LOC111106281,2,0,2,GO:0007049,0.00087,uncharacterized LOC111106281
LOC111106668,2,2,4,GO:0007049,0.00087,plexin-A3-like
LOC111107462,2,5,7,GO:0007049,0.00087,protein kinase C delta type-like
LOC111107822,1,3,4,GO:0007049,0.00087,uncharacterized LOC111107822
LOC111108197,1,1,2,GO:0007049,0.00087,SCO-spondin-like
LOC111108787,1,1,2,GO:0007049,0.00087,uncharacterized LOC111108787
LOC111110383,1,1,2,GO:0007049,0.00087,uncharacterized LOC111110383
LOC111111048,3,2,5,GO:0007049,0.00087,cyclin-H-like
LOC111111646,1,4,5,GO:0007049,0.00087,uncharacterized LOC111111646
LOC111113619,1,0,1,GO:0007049,0.00087,uncharacterized LOC111113619
LOC111113620,1,0,1,GO:0007049,0.00087,uncharacterized LOC111113620
LOC111114853,1,1,2,GO:0007049,0.00087,cyclin-H-like
LOC111116747,1,2,3,GO:0007049,0.00087,uncharacterized LOC111116747
LOC111117062,1,1,2,GO:0007049,0.00087,uncharacterized LOC111117062
LOC111117705,1,1,2,GO:0007049,0.00087,uncharacterized LOC111117705
LOC111117861,1,4,5,GO:0007049,0.00087,uncharacterized LOC111117861
LOC111119215,1,5,6,GO:0007049,0.00087,dual specificity protein phosphatase CDC14A-like
LOC111119594,3,8,11,GO:0007049,0.00087,microtubule-associated protein RP/EB family member 1-like
LOC111119980,1,1,2,GO:0007049,0.00087,cell division cycle and apoptosis regulator protein 1-like
LOC111120878,1,1,2,GO:0007049,0.00087,histone-binding protein N1/N2-like
LOC111120910,1,1,2,GO:0007049,0.00087,histone-binding protein N1/N2-like
LOC111121357,1,2,3,GO:0007049,0.00087,maternal embryonic leucine zipper kinase-like
LOC111124633,1,7,8,GO:0007049,0.00087,dixin-like
LOC111124871,1,2,3,GO:0007049,0.00087,prion-like-(Q/N-rich) domain-bearing protein 25
LOC111124935,1,2,3,GO:0007049,0.00087,uncharacterized LOC111124935
LOC111125330,4,8,12,GO:0007049,0.00087,hemicentin-1-like
LOC111125441,2,1,3,GO:0007049,0.00087,tetratricopeptide repeat protein 28-like
LOC111125463,6,11,17,GO:0007049,0.00087,hemicentin-1-like
LOC111125488,3,2,5,GO:0007049,0.00087,serine/threonine-protein kinase Nek1-like
LOC111125854,2,3,5,GO:0007049,0.00087,serine/threonine-protein kinase Nek1-like
LOC111126251,1,4,5,GO:0007049,0.00087,hemicentin-1-like
LOC111126252,1,4,5,GO:0007049,0.00087,hemicentin-1-like
LOC111126253,1,2,3,GO:0007049,0.00087,hemicentin-1-like
LOC111127051,1,2,3,GO:0007049,0.00087,uncharacterized LOC111127051
LOC111127743,1,3,4,GO:0007049,0.00087,mis18-binding protein 1-like
LOC111128978,1,2,3,GO:0007049,0.00087,serine/threonine-protein kinase VRK1-like
LOC111129043,1,1,2,GO:0007049,0.00087,uncharacterized LOC111129043
LOC111129365,1,3,4,GO:0007049,0.00087,baculoviral IAP repeat-containing protein 6-like
LOC111130310,1,3,4,GO:0007049,0.00087,baculoviral IAP repeat-containing protein 6-like
LOC111131058,1,1,2,GO:0007049,0.00087,cyclin-K-like
LOC111134825,2,7,9,GO:0007049,0.00087,uncharacterized LOC111134825
LOC111134993,2,3,5,GO:0007049,0.00087,transforming acidic coiled-coil-containing protein 1-like
LOC111135736,1,3,4,GO:0007049,0.00087,DIS3-like exonuclease 2
LOC111136148,1,4,5,GO:0007049,0.00087,helicase domino-like
LOC111136340,4,6,10,GO:0007049,0.00087,protein piccolo-like
LOC111138028,1,7,8,GO:0007049,0.00087,septin-2-like
LOC111138069,1,4,5,GO:0007049,0.00087,sphingomyelin phosphodiesterase 3-like
LOC111102100,1,0,1,GO:0009790,0.00091,uncharacterized LOC111102100
LOC111124749,1,1,2,GO:0009790,0.00091,uncharacterized LOC111124749
NA,NA,NA,NA,GO:0072359,0.00091,NA
LOC111100288,2,2,4,GO:0030048,0.00095,unconventional myosin-VI-like
LOC111100344,1,2,3,GO:0030048,0.00095,unconventional myosin-VI-like
LOC111127906,1,6,7,GO:0030048,0.00095,unconventional myosin-VIIb-like
LOC111099040,3,13,16,GO:0007169,0.00095,lymphocyte cytosolic protein 2-like
LOC111100240,1,2,3,GO:0007169,0.00095,uncharacterized LOC111100240
LOC111100278,1,3,4,GO:0007169,0.00095,uncharacterized LOC111100278
LOC111101304,1,1,2,GO:0007169,0.00095,topoisomerase I damage affected protein 7-like
LOC111101719,1,0,1,GO:0007169,0.00095,uncharacterized LOC111101719
LOC111102028,1,0,1,GO:0007169,0.00095,uncharacterized LOC111102028
LOC111102983,1,0,1,GO:0007169,0.00095,protein draper-like
LOC111103196,1,0,1,GO:0007169,0.00095,ankyrin-1-like
LOC111103505,1,1,2,GO:0007169,0.00095,uncharacterized LOC111103505
LOC111103646,2,2,4,GO:0007169,0.00095,proto-oncogene tyrosine-protein kinase ROS-like
LOC111104412,1,0,1,GO:0007169,0.00095,scavenger receptor class F member 1-like
LOC111104459,1,0,1,GO:0007169,0.00095,uncharacterized LOC111104459
LOC111105099,1,0,1,GO:0007169,0.00095,uncharacterized LOC111105099
LOC111105237,1,2,3,GO:0007169,0.00095,multiple epidermal growth factor-like domains protein 10
LOC111105383,1,0,1,GO:0007169,0.00095,scavenger receptor class F member 2-like
LOC111105401,1,0,1,GO:0007169,0.00095,multiple epidermal growth factor-like domains protein 10
LOC111109585,1,2,3,GO:0007169,0.00095,uncharacterized LOC111109585
LOC111109695,1,0,1,GO:0007169,0.00095,uncharacterized LOC111109695
LOC111110286,1,0,1,GO:0007169,0.00095,protein draper-like
LOC111111946,1,2,3,GO:0007169,0.00095,receptor-type tyrosine-protein phosphatase delta-like
LOC111112739,1,0,1,GO:0007169,0.00095,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111113170,1,1,2,GO:0007169,0.00095,receptor-type tyrosine-protein phosphatase epsilon-like
